,date_time,id,number,sub_id
364,2017/1/1 0:16,960112FF01,18.959999,031011
1495,2017/1/1 1:16,960112FF01,12.44,031011
2529,2017/1/1 2:16,960112FF01,1.6,031011
3690,2017/1/1 3:17,960112FF01,9.48,031011
4808,2017/1/1 4:17,960112FF01,19.24,031011
5939,2017/1/1 5:17,960112FF01,9.56,031011
7125,2017/1/1 6:17,960112FF01,20.76,031011
8309,2017/1/1 7:18,960112FF01,16.959999,031011
9475,2017/1/1 8:18,960112FF01,2.96,031011
10778,2017/1/1 9:18,960112FF01,17.360001,031011
12033,2017/1/1 10:18,960112FF01,11.24,031011
13347,2017/1/1 11:18,960112FF01,26.879998999999998,031011
14644,2017/1/1 12:18,960112FF01,2.72,031011
15882,2017/1/1 13:18,960112FF01,19.24,031011
17199,2017/1/1 14:19,960112FF01,12.64,031011
18412,2017/1/1 15:19,960112FF01,2.84,031011
19597,2017/1/1 16:19,960112FF01,20.879998999999998,031011
20716,2017/1/1 17:19,960112FF01,19.84,031011
21869,2017/1/1 18:20,960112FF01,2.88,031011
23010,2017/1/1 19:20,960112FF01,3.52,031011
24019,2017/1/1 20:21,960112FF01,19.120001000000002,031011
25140,2017/1/1 21:21,960112FF01,0.0,031011
26190,2017/1/1 22:21,960112FF01,20.719998999999998,031011
27251,2017/1/1 23:21,960112FF01,2.92,031011
28289,2017/1/2 0:22,960112FF01,1.92,031011
29271,2017/1/2 1:22,960112FF01,20.4,031011
30294,2017/1/2 2:22,960112FF01,2.56,031011
31321,2017/1/2 3:22,960112FF01,11.04,031011
32337,2017/1/2 4:23,960112FF01,11.32,031011
33317,2017/1/2 5:23,960112FF01,3.12,031011
34239,2017/1/2 6:23,960112FF01,0.0,031011
35252,2017/1/2 7:24,960112FF01,28.360001,031011
36239,2017/1/2 8:24,960112FF01,2.32,031011
37344,2017/1/2 9:24,960112FF01,10.24,031011
38355,2017/1/2 10:25,960112FF01,26.559998999999998,031011
39472,2017/1/2 11:25,960112FF01,8.64,031011
40606,2017/1/2 12:25,960112FF01,21.120001000000002,031011
41834,2017/1/2 13:25,960112FF01,19.52,031011
42919,2017/1/2 14:26,960112FF01,11.88,031011
43814,2017/1/2 15:26,960112FF01,28.4,031011
44674,2017/1/2 16:26,960112FF01,2.92,031011
45657,2017/1/2 17:26,960112FF01,26.959999,031011
46611,2017/1/2 18:27,960112FF01,11.28,031011
47542,2017/1/2 19:27,960112FF01,9.16,031011
48448,2017/1/2 20:27,960112FF01,11.72,031011
49469,2017/1/2 21:28,960112FF01,17.48,031011
50490,2017/1/2 22:28,960112FF01,2.12,031011
51390,2017/1/2 23:28,960112FF01,26.52,031011
52259,2017/1/3 0:28,960112FF01,2.12,031011
53165,2017/1/3 1:28,960112FF01,19.879998999999998,031011
54061,2017/1/3 2:29,960112FF01,12.32,031011
54836,2017/1/3 3:29,960112FF01,0.0,031011
55681,2017/1/3 4:29,960112FF01,3.56,031011
56556,2017/1/3 5:29,960112FF01,2.68,031011
57430,2017/1/3 6:29,960112FF01,19.360001,031011
58338,2017/1/3 7:29,960112FF01,11.36,031011
59313,2017/1/3 8:30,960112FF01,18.76,031011
60389,2017/1/3 9:30,960112FF01,20.639999,031011
61463,2017/1/3 10:30,960112FF01,18.360001,031011
62636,2017/1/3 11:30,960112FF01,2.88,031011
63593,2017/1/3 12:31,960112FF01,19.559998999999998,031011
