,date_time,id,number,sub_id
9795,2017/1/1 8:36,960111FF01,105.639999,FF1009
9815,2017/1/1 8:36,960111FF01,96.800003,FF1009
9898,2017/1/1 8:40,960111FF01,103.360001,FF1009
9913,2017/1/1 8:41,960111FF01,99.279999,FF1009
9946,2017/1/1 8:43,960111FF01,95.959999,FF1009
9954,2017/1/1 8:43,960111FF01,103.0,FF1009
9975,2017/1/1 8:44,960111FF01,107.360001,FF1009
10009,2017/1/1 8:45,960111FF01,100.0,FF1009
10047,2017/1/1 8:47,960111FF01,93.720001,FF1009
10057,2017/1/1 8:48,960111FF01,101.279999,FF1009
10081,2017/1/1 8:49,960111FF01,106.720001,FF1009
10100,2017/1/1 8:50,960111FF01,103.440002,FF1009
10163,2017/1/1 8:53,960111FF01,110.0,FF1009
10187,2017/1/1 8:54,960111FF01,101.440002,FF1009
10221,2017/1/1 8:56,960111FF01,106.879997,FF1009
10241,2017/1/1 8:57,960111FF01,99.800003,FF1009
10258,2017/1/1 8:58,960111FF01,106.639999,FF1009
10270,2017/1/1 8:59,960111FF01,102.360001,FF1009
10446,2017/1/1 9:03,960111FF01,94.279999,FF1009
10472,2017/1/1 9:05,960111FF01,90.040001,FF1009
10499,2017/1/1 9:06,960111FF01,94.800003,FF1009
10574,2017/1/1 9:09,960111FF01,99.519997,FF1009
10590,2017/1/1 9:09,960111FF01,106.800003,FF1009
10636,2017/1/1 9:11,960111FF01,100.08000200000001,FF1009
10646,2017/1/1 9:11,960111FF01,97.0,FF1009
10674,2017/1/1 9:13,960111FF01,90.599998,FF1009
10685,2017/1/1 9:13,960111FF01,87.0,FF1009
10706,2017/1/1 9:14,960111FF01,90.480003,FF1009
10758,2017/1/1 9:17,960111FF01,96.720001,FF1009
10847,2017/1/1 9:21,960111FF01,103.519997,FF1009
10868,2017/1/1 9:23,960111FF01,100.519997,FF1009
10892,2017/1/1 9:24,960111FF01,93.160004,FF1009
10963,2017/1/1 9:28,960111FF01,98.0,FF1009
11040,2017/1/1 9:30,960111FF01,94.040001,FF1009
11057,2017/1/1 9:31,960111FF01,87.440002,FF1009
11088,2017/1/1 9:33,960111FF01,83.360001,FF1009
11112,2017/1/1 9:34,960111FF01,86.400002,FF1009
11147,2017/1/1 9:36,960111FF01,92.959999,FF1009
11169,2017/1/1 9:37,960111FF01,98.959999,FF1009
11233,2017/1/1 9:40,960111FF01,86.91999799999999,FF1009
11329,2017/1/1 9:45,960111FF01,93.040001,FF1009
11412,2017/1/1 9:49,960111FF01,89.279999,FF1009
11430,2017/1/1 9:50,960111FF01,95.760002,FF1009
11469,2017/1/1 9:53,960111FF01,102.360001,FF1009
11545,2017/1/1 9:57,960111FF01,92.879997,FF1009
11563,2017/1/1 9:58,960111FF01,88.599998,FF1009
11685,2017/1/1 10:01,960111FF01,93.040001,FF1009
11693,2017/1/1 10:01,960111FF01,97.839996,FF1009
11723,2017/1/1 10:02,960111FF01,104.0,FF1009
11752,2017/1/1 10:04,960111FF01,107.879997,FF1009
11824,2017/1/1 10:07,960111FF01,101.599998,FF1009
11839,2017/1/1 10:08,960111FF01,95.239998,FF1009
11858,2017/1/1 10:09,960111FF01,92.0,FF1009
11917,2017/1/1 10:12,960111FF01,104.440002,FF1009
11997,2017/1/1 10:16,960111FF01,99.68,FF1009
12018,2017/1/1 10:18,960111FF01,104.720001,FF1009
12084,2017/1/1 10:20,960111FF01,111.120003,FF1009
12096,2017/1/1 10:21,960111FF01,107.0,FF1009
12100,2017/1/1 10:21,960111FF01,100.400002,FF1009
12158,2017/1/1 10:25,960111FF01,105.480003,FF1009
12167,2017/1/1 10:25,960111FF01,98.040001,FF1009
12274,2017/1/1 10:29,960111FF01,102.279999,FF1009
12286,2017/1/1 10:30,960111FF01,98.599998,FF1009
12323,2017/1/1 10:32,960111FF01,104.440002,FF1009
12352,2017/1/1 10:33,960111FF01,112.32,FF1009
12371,2017/1/1 10:35,960111FF01,104.360001,FF1009
12392,2017/1/1 10:36,960111FF01,97.760002,FF1009
12465,2017/1/1 10:38,960111FF01,104.400002,FF1009
12472,2017/1/1 10:39,960111FF01,100.760002,FF1009
12566,2017/1/1 10:44,960111FF01,95.0,FF1009
12618,2017/1/1 10:46,960111FF01,101.360001,FF1009
12641,2017/1/1 10:47,960111FF01,97.91999799999999,FF1009
12649,2017/1/1 10:47,960111FF01,104.160004,FF1009
12677,2017/1/1 10:49,960111FF01,97.639999,FF1009
12711,2017/1/1 10:51,960111FF01,103.360001,FF1009
12751,2017/1/1 10:53,960111FF01,94.91999799999999,FF1009
12812,2017/1/1 10:56,960111FF01,91.559998,FF1009
12824,2017/1/1 10:56,960111FF01,97.239998,FF1009
12962,2017/1/1 11:00,960111FF01,102.08000200000001,FF1009
13003,2017/1/1 11:01,960111FF01,94.959999,FF1009
13019,2017/1/1 11:02,960111FF01,101.68,FF1009
13047,2017/1/1 11:04,960111FF01,98.239998,FF1009
13074,2017/1/1 11:06,960111FF01,104.279999,FF1009
13081,2017/1/1 11:06,960111FF01,97.839996,FF1009
13140,2017/1/1 11:08,960111FF01,102.08000200000001,FF1009
13191,2017/1/1 11:11,960111FF01,95.040001,FF1009
13273,2017/1/1 11:15,960111FF01,102.120003,FF1009
13309,2017/1/1 11:17,960111FF01,107.519997,FF1009
13408,2017/1/1 11:20,960111FF01,99.360001,FF1009
13495,2017/1/1 11:25,960111FF01,102.519997,FF1009
13609,2017/1/1 11:29,960111FF01,94.559998,FF1009
13622,2017/1/1 11:30,960111FF01,91.199997,FF1009
13677,2017/1/1 11:33,960111FF01,95.0,FF1009
13686,2017/1/1 11:34,960111FF01,101.639999,FF1009
13784,2017/1/1 11:38,960111FF01,95.199997,FF1009
13791,2017/1/1 11:39,960111FF01,89.08000200000001,FF1009
13801,2017/1/1 11:39,960111FF01,95.599998,FF1009
13843,2017/1/1 11:41,960111FF01,99.599998,FF1009
13944,2017/1/1 11:46,960111FF01,95.400002,FF1009
13976,2017/1/1 11:48,960111FF01,88.639999,FF1009
14006,2017/1/1 11:50,960111FF01,95.0,FF1009
14035,2017/1/1 11:52,960111FF01,101.639999,FF1009
14097,2017/1/1 11:55,960111FF01,98.239998,FF1009
14131,2017/1/1 11:57,960111FF01,91.559998,FF1009
14157,2017/1/1 11:59,960111FF01,97.800003,FF1009
14165,2017/1/1 11:59,960111FF01,102.400002,FF1009
14313,2017/1/1 12:03,960111FF01,98.440002,FF1009
14333,2017/1/1 12:04,960111FF01,94.959999,FF1009
14340,2017/1/1 12:04,960111FF01,88.68,FF1009
14368,2017/1/1 12:06,960111FF01,83.160004,FF1009
14419,2017/1/1 12:07,960111FF01,86.720001,FF1009
14439,2017/1/1 12:08,960111FF01,94.239998,FF1009
14475,2017/1/1 12:10,960111FF01,100.120003,FF1009
14503,2017/1/1 12:11,960111FF01,104.720001,FF1009
14510,2017/1/1 12:12,960111FF01,101.599998,FF1009
14525,2017/1/1 12:12,960111FF01,93.91999799999999,FF1009
14540,2017/1/1 12:14,960111FF01,90.720001,FF1009
14567,2017/1/1 12:15,960111FF01,83.959999,FF1009
14585,2017/1/1 12:16,960111FF01,90.440002,FF1009
14611,2017/1/1 12:17,960111FF01,83.0,FF1009
14638,2017/1/1 12:18,960111FF01,87.519997,FF1009
14658,2017/1/1 12:19,960111FF01,91.040001,FF1009
14705,2017/1/1 12:22,960111FF01,96.839996,FF1009
14755,2017/1/1 12:25,960111FF01,92.91999799999999,FF1009
14765,2017/1/1 12:26,960111FF01,87.160004,FF1009
14821,2017/1/1 12:28,960111FF01,92.91999799999999,FF1009
14901,2017/1/1 12:31,960111FF01,95.91999799999999,FF1009
14904,2017/1/1 12:32,960111FF01,92.360001,FF1009
14927,2017/1/1 12:33,960111FF01,87.400002,FF1009
14955,2017/1/1 12:35,960111FF01,95.08000200000001,FF1009
14968,2017/1/1 12:36,960111FF01,100.519997,FF1009
15000,2017/1/1 12:37,960111FF01,106.639999,FF1009
15052,2017/1/1 12:40,960111FF01,100.360001,FF1009
15059,2017/1/1 12:41,960111FF01,95.32,FF1009
15086,2017/1/1 12:42,960111FF01,88.68,FF1009
15103,2017/1/1 12:43,960111FF01,96.040001,FF1009
15115,2017/1/1 12:44,960111FF01,101.839996,FF1009
15139,2017/1/1 12:45,960111FF01,106.199997,FF1009
15168,2017/1/1 12:46,960111FF01,112.400002,FF1009
15216,2017/1/1 12:49,960111FF01,102.519997,FF1009
15243,2017/1/1 12:50,960111FF01,95.440002,FF1009
15258,2017/1/1 12:51,960111FF01,88.68,FF1009
15287,2017/1/1 12:52,960111FF01,94.760002,FF1009
15338,2017/1/1 12:55,960111FF01,99.440002,FF1009
15375,2017/1/1 12:57,960111FF01,95.519997,FF1009
15501,2017/1/1 13:00,960111FF01,89.199997,FF1009
15523,2017/1/1 13:01,960111FF01,93.760002,FF1009
15577,2017/1/1 13:04,960111FF01,106.08000200000001,FF1009
15608,2017/1/1 13:06,960111FF01,102.400002,FF1009
15669,2017/1/1 13:08,960111FF01,96.279999,FF1009
15687,2017/1/1 13:09,960111FF01,89.239998,FF1009
15710,2017/1/1 13:10,960111FF01,96.160004,FF1009
15762,2017/1/1 13:13,960111FF01,102.91999799999999,FF1009
15773,2017/1/1 13:13,960111FF01,109.879997,FF1009
15794,2017/1/1 13:14,960111FF01,105.839996,FF1009
15819,2017/1/1 13:15,960111FF01,109.360001,FF1009
15863,2017/1/1 13:18,960111FF01,97.720001,FF1009
15886,2017/1/1 13:19,960111FF01,100.760002,FF1009
15903,2017/1/1 13:20,960111FF01,97.559998,FF1009
15961,2017/1/1 13:22,960111FF01,105.279999,FF1009
16042,2017/1/1 13:27,960111FF01,98.879997,FF1009
16108,2017/1/1 13:29,960111FF01,94.839996,FF1009
16149,2017/1/1 13:31,960111FF01,100.279999,FF1009
16172,2017/1/1 13:32,960111FF01,96.68,FF1009
16249,2017/1/1 13:36,960111FF01,103.559998,FF1009
16265,2017/1/1 13:36,960111FF01,93.879997,FF1009
16359,2017/1/1 13:40,960111FF01,100.559998,FF1009
16381,2017/1/1 13:41,960111FF01,91.879997,FF1009
16441,2017/1/1 13:44,960111FF01,97.68,FF1009
16461,2017/1/1 13:45,960111FF01,90.959999,FF1009
16531,2017/1/1 13:49,960111FF01,95.32,FF1009
16574,2017/1/1 13:51,960111FF01,106.800003,FF1009
16600,2017/1/1 13:53,960111FF01,112.239998,FF1009
16609,2017/1/1 13:54,960111FF01,94.720001,FF1009
16694,2017/1/1 13:58,960111FF01,108.639999,FF1009
16714,2017/1/1 13:59,960111FF01,105.239998,FF1009
16823,2017/1/1 14:01,960111FF01,94.480003,FF1009
16851,2017/1/1 14:02,960111FF01,98.91999799999999,FF1009
16875,2017/1/1 14:03,960111FF01,91.279999,FF1009
16947,2017/1/1 14:07,960111FF01,87.599998,FF1009
16963,2017/1/1 14:07,960111FF01,94.32,FF1009
16996,2017/1/1 14:08,960111FF01,105.279999,FF1009
17031,2017/1/1 14:09,960111FF01,95.599998,FF1009
17072,2017/1/1 14:11,960111FF01,100.559998,FF1009
17082,2017/1/1 14:12,960111FF01,92.839996,FF1009
17099,2017/1/1 14:13,960111FF01,104.120003,FF1009
17138,2017/1/1 14:16,960111FF01,99.400002,FF1009
17149,2017/1/1 14:16,960111FF01,106.160004,FF1009
17160,2017/1/1 14:17,960111FF01,94.760002,FF1009
17209,2017/1/1 14:19,960111FF01,101.839996,FF1009
17252,2017/1/1 14:21,960111FF01,90.839996,FF1009
17312,2017/1/1 14:24,960111FF01,87.199997,FF1009
17326,2017/1/1 14:25,960111FF01,93.879997,FF1009
17331,2017/1/1 14:25,960111FF01,105.91999799999999,FF1009
