,date_time,id,number
4740,2017/1/1 4:13,960111FF01FF1009,71.599998
4804,2017/1/1 4:17,960111FF01FF1009,77.360001
4818,2017/1/1 4:18,960111FF01FF1009,73.839996
4825,2017/1/1 4:18,960111FF01FF1009,68.120003
4877,2017/1/1 4:21,960111FF01FF1009,72.0
4889,2017/1/1 4:22,960111FF01FF1009,66.0
4902,2017/1/1 4:23,960111FF01FF1009,69.800003
4938,2017/1/1 4:26,960111FF01FF1009,76.480003
4955,2017/1/1 4:26,960111FF01FF1009,73.040001
5010,2017/1/1 4:28,960111FF01FF1009,68.32
5058,2017/1/1 4:31,960111FF01FF1009,74.879997
5068,2017/1/1 4:31,960111FF01FF1009,65.760002
5108,2017/1/1 4:35,960111FF01FF1009,75.0
5130,2017/1/1 4:36,960111FF01FF1009,71.599998
5186,2017/1/1 4:39,960111FF01FF1009,74.800003
5206,2017/1/1 4:40,960111FF01FF1009,69.120003
5316,2017/1/1 4:46,960111FF01FF1009,72.199997
5332,2017/1/1 4:47,960111FF01FF1009,75.91999799999999
5373,2017/1/1 4:49,960111FF01FF1009,69.879997
5399,2017/1/1 4:51,960111FF01FF1009,65.839996
5413,2017/1/1 4:52,960111FF01FF1009,62.799999
5428,2017/1/1 4:53,960111FF01FF1009,68.0
5462,2017/1/1 4:55,960111FF01FF1009,72.480003
5513,2017/1/1 4:58,960111FF01FF1009,66.68
5625,2017/1/1 5:00,960111FF01FF1009,63.400002
5660,2017/1/1 5:02,960111FF01FF1009,67.959999
5684,2017/1/1 5:03,960111FF01FF1009,71.480003
5762,2017/1/1 5:07,960111FF01FF1009,65.800003
5776,2017/1/1 5:08,960111FF01FF1009,71.199997
5825,2017/1/1 5:11,960111FF01FF1009,66.879997
5833,2017/1/1 5:11,960111FF01FF1009,72.68
5856,2017/1/1 5:12,960111FF01FF1009,67.959999
5876,2017/1/1 5:14,960111FF01FF1009,73.279999
5924,2017/1/1 5:16,960111FF01FF1009,69.040001
5977,2017/1/1 5:19,960111FF01FF1009,65.279999
6003,2017/1/1 5:20,960111FF01FF1009,71.08000200000001
6041,2017/1/1 5:22,960111FF01FF1009,75.559998
6078,2017/1/1 5:24,960111FF01FF1009,71.91999799999999
6100,2017/1/1 5:25,960111FF01FF1009,66.0
6193,2017/1/1 5:29,960111FF01FF1009,71.599998
6203,2017/1/1 5:30,960111FF01FF1009,78.839996
6234,2017/1/1 5:31,960111FF01FF1009,72.800003
6269,2017/1/1 5:34,960111FF01FF1009,62.599998
6288,2017/1/1 5:35,960111FF01FF1009,65.639999
6349,2017/1/1 5:39,960111FF01FF1009,72.08000200000001
6384,2017/1/1 5:40,960111FF01FF1009,68.0
6442,2017/1/1 5:43,960111FF01FF1009,71.480003
6453,2017/1/1 5:43,960111FF01FF1009,65.800003
6519,2017/1/1 5:48,960111FF01FF1009,71.599998
6557,2017/1/1 5:51,960111FF01FF1009,68.239998
6580,2017/1/1 5:52,960111FF01FF1009,73.480003
6590,2017/1/1 5:52,960111FF01FF1009,66.519997
6609,2017/1/1 5:53,960111FF01FF1009,70.239998
6637,2017/1/1 5:55,960111FF01FF1009,73.599998
6662,2017/1/1 5:56,960111FF01FF1009,80.199997
6673,2017/1/1 5:57,960111FF01FF1009,75.559998
6707,2017/1/1 5:59,960111FF01FF1009,72.480003
6872,2017/1/1 6:04,960111FF01FF1009,66.959999
6888,2017/1/1 6:05,960111FF01FF1009,72.400002
6992,2017/1/1 6:10,960111FF01FF1009,68.239998
7002,2017/1/1 6:11,960111FF01FF1009,62.720001
7040,2017/1/1 6:13,960111FF01FF1009,67.32
7050,2017/1/1 6:13,960111FF01FF1009,71.91999799999999
7068,2017/1/1 6:14,960111FF01FF1009,78.360001
7139,2017/1/1 6:18,960111FF01FF1009,69.959999
7176,2017/1/1 6:19,960111FF01FF1009,63.919998
7217,2017/1/1 6:21,960111FF01FF1009,67.08000200000001
7250,2017/1/1 6:23,960111FF01FF1009,72.839996
7309,2017/1/1 6:27,960111FF01FF1009,69.440002
7369,2017/1/1 6:29,960111FF01FF1009,63.560001
7439,2017/1/1 6:33,960111FF01FF1009,77.400002
7520,2017/1/1 6:37,960111FF01FF1009,65.360001
7529,2017/1/1 6:38,960111FF01FF1009,68.599998
7586,2017/1/1 6:42,960111FF01FF1009,75.440002
7638,2017/1/1 6:44,960111FF01FF1009,71.839996
7670,2017/1/1 6:45,960111FF01FF1009,68.120003
7687,2017/1/1 6:46,960111FF01FF1009,62.639998999999996
7724,2017/1/1 6:49,960111FF01FF1009,65.839996
7754,2017/1/1 6:51,960111FF01FF1009,78.120003
7793,2017/1/1 6:53,960111FF01FF1009,83.68
7799,2017/1/1 6:54,960111FF01FF1009,73.440002
7839,2017/1/1 6:56,960111FF01FF1009,66.32
7857,2017/1/1 6:56,960111FF01FF1009,70.599998
7877,2017/1/1 6:58,960111FF01FF1009,65.839996
7993,2017/1/1 7:00,960111FF01FF1009,72.199997
8046,2017/1/1 7:03,960111FF01FF1009,69.199997
8081,2017/1/1 7:05,960111FF01FF1009,63.560001
8093,2017/1/1 7:06,960111FF01FF1009,67.0
8100,2017/1/1 7:06,960111FF01FF1009,71.0
8163,2017/1/1 7:09,960111FF01FF1009,80.279999
8194,2017/1/1 7:11,960111FF01FF1009,77.040001
8209,2017/1/1 7:11,960111FF01FF1009,74.0
8247,2017/1/1 7:14,960111FF01FF1009,70.91999799999999
8260,2017/1/1 7:15,960111FF01FF1009,75.599998
8295,2017/1/1 7:17,960111FF01FF1009,81.68
8320,2017/1/1 7:18,960111FF01FF1009,88.360001
8358,2017/1/1 7:20,960111FF01FF1009,77.400002
8416,2017/1/1 7:23,960111FF01FF1009,71.480003
8429,2017/1/1 7:24,960111FF01FF1009,68.32
8448,2017/1/1 7:25,960111FF01FF1009,71.519997
8490,2017/1/1 7:27,960111FF01FF1009,77.480003
8562,2017/1/1 7:30,960111FF01FF1009,74.08000200000001
8570,2017/1/1 7:30,960111FF01FF1009,68.559998
8612,2017/1/1 7:33,960111FF01FF1009,63.080002
8626,2017/1/1 7:34,960111FF01FF1009,67.400002
8657,2017/1/1 7:36,960111FF01FF1009,71.040001
8682,2017/1/1 7:37,960111FF01FF1009,77.559998
8740,2017/1/1 7:39,960111FF01FF1009,73.879997
8751,2017/1/1 7:39,960111FF01FF1009,81.199997
8773,2017/1/1 7:41,960111FF01FF1009,75.959999
8793,2017/1/1 7:42,960111FF01FF1009,69.959999
8809,2017/1/1 7:43,960111FF01FF1009,62.959998999999996
8816,2017/1/1 7:43,960111FF01FF1009,69.440002
8873,2017/1/1 7:46,960111FF01FF1009,73.199997
8909,2017/1/1 7:48,960111FF01FF1009,69.199997
8937,2017/1/1 7:51,960111FF01FF1009,62.759997999999996
8948,2017/1/1 7:51,960111FF01FF1009,74.839996
8984,2017/1/1 7:53,960111FF01FF1009,83.199997
9004,2017/1/1 7:54,960111FF01FF1009,86.559998
9012,2017/1/1 7:55,960111FF01FF1009,92.599998
9031,2017/1/1 7:57,960111FF01FF1009,84.120003
9042,2017/1/1 7:58,960111FF01FF1009,80.040001
9148,2017/1/1 8:00,960111FF01FF1009,87.559998
9170,2017/1/1 8:00,960111FF01FF1009,72.199997
9177,2017/1/1 8:01,960111FF01FF1009,75.279999
9202,2017/1/1 8:03,960111FF01FF1009,82.199997
9207,2017/1/1 8:03,960111FF01FF1009,78.68
9224,2017/1/1 8:04,960111FF01FF1009,86.279999
9231,2017/1/1 8:04,960111FF01FF1009,81.839996
9238,2017/1/1 8:05,960111FF01FF1009,88.879997
9273,2017/1/1 8:07,960111FF01FF1009,97.879997
9310,2017/1/1 8:08,960111FF01FF1009,90.639999
9322,2017/1/1 8:08,960111FF01FF1009,98.0
9330,2017/1/1 8:09,960111FF01FF1009,101.08000200000001
9343,2017/1/1 8:09,960111FF01FF1009,89.040001
9358,2017/1/1 8:10,960111FF01FF1009,82.839996
9401,2017/1/1 8:13,960111FF01FF1009,91.199997
9441,2017/1/1 8:15,960111FF01FF1009,97.08000200000001
9464,2017/1/1 8:17,960111FF01FF1009,102.480003
9481,2017/1/1 8:18,960111FF01FF1009,96.400002
9496,2017/1/1 8:19,960111FF01FF1009,101.839996
9524,2017/1/1 8:20,960111FF01FF1009,105.559998
9531,2017/1/1 8:21,960111FF01FF1009,97.639999
9542,2017/1/1 8:22,960111FF01FF1009,90.120003
9556,2017/1/1 8:22,960111FF01FF1009,99.08000200000001
9589,2017/1/1 8:24,960111FF01FF1009,93.959999
9604,2017/1/1 8:25,960111FF01FF1009,89.32
9613,2017/1/1 8:26,960111FF01FF1009,86.160004
9654,2017/1/1 8:28,960111FF01FF1009,91.279999
9718,2017/1/1 8:30,960111FF01FF1009,99.599998
9734,2017/1/1 8:31,960111FF01FF1009,106.040001
9760,2017/1/1 8:33,960111FF01FF1009,101.760002
9768,2017/1/1 8:33,960111FF01FF1009,104.800003
9776,2017/1/1 8:34,960111FF01FF1009,98.599998
9795,2017/1/1 8:36,960111FF01FF1009,105.639999
9815,2017/1/1 8:36,960111FF01FF1009,96.800003
9898,2017/1/1 8:40,960111FF01FF1009,103.360001
9913,2017/1/1 8:41,960111FF01FF1009,99.279999
9946,2017/1/1 8:43,960111FF01FF1009,95.959999
9954,2017/1/1 8:43,960111FF01FF1009,103.0
9975,2017/1/1 8:44,960111FF01FF1009,107.360001
10009,2017/1/1 8:45,960111FF01FF1009,100.0
10047,2017/1/1 8:47,960111FF01FF1009,93.720001
10057,2017/1/1 8:48,960111FF01FF1009,101.279999
10081,2017/1/1 8:49,960111FF01FF1009,106.720001
10100,2017/1/1 8:50,960111FF01FF1009,103.440002
10163,2017/1/1 8:53,960111FF01FF1009,110.0
10187,2017/1/1 8:54,960111FF01FF1009,101.440002
10221,2017/1/1 8:56,960111FF01FF1009,106.879997
10241,2017/1/1 8:57,960111FF01FF1009,99.800003
10258,2017/1/1 8:58,960111FF01FF1009,106.639999
10270,2017/1/1 8:59,960111FF01FF1009,102.360001
10446,2017/1/1 9:03,960111FF01FF1009,94.279999
10472,2017/1/1 9:05,960111FF01FF1009,90.040001
10499,2017/1/1 9:06,960111FF01FF1009,94.800003
10574,2017/1/1 9:09,960111FF01FF1009,99.519997
10590,2017/1/1 9:09,960111FF01FF1009,106.800003
10636,2017/1/1 9:11,960111FF01FF1009,100.08000200000001
10646,2017/1/1 9:11,960111FF01FF1009,97.0
10674,2017/1/1 9:13,960111FF01FF1009,90.599998
10685,2017/1/1 9:13,960111FF01FF1009,87.0
10706,2017/1/1 9:14,960111FF01FF1009,90.480003
10758,2017/1/1 9:17,960111FF01FF1009,96.720001
10847,2017/1/1 9:21,960111FF01FF1009,103.519997
10868,2017/1/1 9:23,960111FF01FF1009,100.519997
10892,2017/1/1 9:24,960111FF01FF1009,93.160004
10963,2017/1/1 9:28,960111FF01FF1009,98.0
11040,2017/1/1 9:30,960111FF01FF1009,94.040001
11057,2017/1/1 9:31,960111FF01FF1009,87.440002
11088,2017/1/1 9:33,960111FF01FF1009,83.360001
11112,2017/1/1 9:34,960111FF01FF1009,86.400002
11147,2017/1/1 9:36,960111FF01FF1009,92.959999
11169,2017/1/1 9:37,960111FF01FF1009,98.959999
11233,2017/1/1 9:40,960111FF01FF1009,86.91999799999999
11329,2017/1/1 9:45,960111FF01FF1009,93.040001
11412,2017/1/1 9:49,960111FF01FF1009,89.279999
11430,2017/1/1 9:50,960111FF01FF1009,95.760002
11469,2017/1/1 9:53,960111FF01FF1009,102.360001
11545,2017/1/1 9:57,960111FF01FF1009,92.879997
11563,2017/1/1 9:58,960111FF01FF1009,88.599998
11685,2017/1/1 10:01,960111FF01FF1009,93.040001
11693,2017/1/1 10:01,960111FF01FF1009,97.839996
11723,2017/1/1 10:02,960111FF01FF1009,104.0
11752,2017/1/1 10:04,960111FF01FF1009,107.879997
11824,2017/1/1 10:07,960111FF01FF1009,101.599998
11839,2017/1/1 10:08,960111FF01FF1009,95.239998
11858,2017/1/1 10:09,960111FF01FF1009,92.0
11917,2017/1/1 10:12,960111FF01FF1009,104.440002
11997,2017/1/1 10:16,960111FF01FF1009,99.68
12018,2017/1/1 10:18,960111FF01FF1009,104.720001
12084,2017/1/1 10:20,960111FF01FF1009,111.120003
12096,2017/1/1 10:21,960111FF01FF1009,107.0
12100,2017/1/1 10:21,960111FF01FF1009,100.400002
12158,2017/1/1 10:25,960111FF01FF1009,105.480003
12167,2017/1/1 10:25,960111FF01FF1009,98.040001
12274,2017/1/1 10:29,960111FF01FF1009,102.279999
12286,2017/1/1 10:30,960111FF01FF1009,98.599998
12323,2017/1/1 10:32,960111FF01FF1009,104.440002
12352,2017/1/1 10:33,960111FF01FF1009,112.32
12371,2017/1/1 10:35,960111FF01FF1009,104.360001
12392,2017/1/1 10:36,960111FF01FF1009,97.760002
12465,2017/1/1 10:38,960111FF01FF1009,104.400002
12472,2017/1/1 10:39,960111FF01FF1009,100.760002
12566,2017/1/1 10:44,960111FF01FF1009,95.0
12618,2017/1/1 10:46,960111FF01FF1009,101.360001
12641,2017/1/1 10:47,960111FF01FF1009,97.91999799999999
12649,2017/1/1 10:47,960111FF01FF1009,104.160004
12677,2017/1/1 10:49,960111FF01FF1009,97.639999
12711,2017/1/1 10:51,960111FF01FF1009,103.360001
12751,2017/1/1 10:53,960111FF01FF1009,94.91999799999999
12812,2017/1/1 10:56,960111FF01FF1009,91.559998
12824,2017/1/1 10:56,960111FF01FF1009,97.239998
12962,2017/1/1 11:00,960111FF01FF1009,102.08000200000001
13003,2017/1/1 11:01,960111FF01FF1009,94.959999
13019,2017/1/1 11:02,960111FF01FF1009,101.68
13047,2017/1/1 11:04,960111FF01FF1009,98.239998
13074,2017/1/1 11:06,960111FF01FF1009,104.279999
13081,2017/1/1 11:06,960111FF01FF1009,97.839996
13140,2017/1/1 11:08,960111FF01FF1009,102.08000200000001
13191,2017/1/1 11:11,960111FF01FF1009,95.040001
13273,2017/1/1 11:15,960111FF01FF1009,102.120003
13309,2017/1/1 11:17,960111FF01FF1009,107.519997
13408,2017/1/1 11:20,960111FF01FF1009,99.360001
13495,2017/1/1 11:25,960111FF01FF1009,102.519997
13609,2017/1/1 11:29,960111FF01FF1009,94.559998
13622,2017/1/1 11:30,960111FF01FF1009,91.199997
13677,2017/1/1 11:33,960111FF01FF1009,95.0
13686,2017/1/1 11:34,960111FF01FF1009,101.639999
13784,2017/1/1 11:38,960111FF01FF1009,95.199997
13791,2017/1/1 11:39,960111FF01FF1009,89.08000200000001
13801,2017/1/1 11:39,960111FF01FF1009,95.599998
13843,2017/1/1 11:41,960111FF01FF1009,99.599998
13944,2017/1/1 11:46,960111FF01FF1009,95.400002
13976,2017/1/1 11:48,960111FF01FF1009,88.639999
14006,2017/1/1 11:50,960111FF01FF1009,95.0
14035,2017/1/1 11:52,960111FF01FF1009,101.639999
14097,2017/1/1 11:55,960111FF01FF1009,98.239998
14131,2017/1/1 11:57,960111FF01FF1009,91.559998
14157,2017/1/1 11:59,960111FF01FF1009,97.800003
14165,2017/1/1 11:59,960111FF01FF1009,102.400002
14313,2017/1/1 12:03,960111FF01FF1009,98.440002
14333,2017/1/1 12:04,960111FF01FF1009,94.959999
14340,2017/1/1 12:04,960111FF01FF1009,88.68
14368,2017/1/1 12:06,960111FF01FF1009,83.160004
14419,2017/1/1 12:07,960111FF01FF1009,86.720001
14439,2017/1/1 12:08,960111FF01FF1009,94.239998
14475,2017/1/1 12:10,960111FF01FF1009,100.120003
14503,2017/1/1 12:11,960111FF01FF1009,104.720001
14510,2017/1/1 12:12,960111FF01FF1009,101.599998
14525,2017/1/1 12:12,960111FF01FF1009,93.91999799999999
14540,2017/1/1 12:14,960111FF01FF1009,90.720001
14567,2017/1/1 12:15,960111FF01FF1009,83.959999
14585,2017/1/1 12:16,960111FF01FF1009,90.440002
14611,2017/1/1 12:17,960111FF01FF1009,83.0
14638,2017/1/1 12:18,960111FF01FF1009,87.519997
14658,2017/1/1 12:19,960111FF01FF1009,91.040001
14705,2017/1/1 12:22,960111FF01FF1009,96.839996
14755,2017/1/1 12:25,960111FF01FF1009,92.91999799999999
14765,2017/1/1 12:26,960111FF01FF1009,87.160004
14821,2017/1/1 12:28,960111FF01FF1009,92.91999799999999
14901,2017/1/1 12:31,960111FF01FF1009,95.91999799999999
14904,2017/1/1 12:32,960111FF01FF1009,92.360001
14927,2017/1/1 12:33,960111FF01FF1009,87.400002
14955,2017/1/1 12:35,960111FF01FF1009,95.08000200000001
14968,2017/1/1 12:36,960111FF01FF1009,100.519997
15000,2017/1/1 12:37,960111FF01FF1009,106.639999
15052,2017/1/1 12:40,960111FF01FF1009,100.360001
15059,2017/1/1 12:41,960111FF01FF1009,95.32
15086,2017/1/1 12:42,960111FF01FF1009,88.68
15103,2017/1/1 12:43,960111FF01FF1009,96.040001
15115,2017/1/1 12:44,960111FF01FF1009,101.839996
15139,2017/1/1 12:45,960111FF01FF1009,106.199997
15168,2017/1/1 12:46,960111FF01FF1009,112.400002
15216,2017/1/1 12:49,960111FF01FF1009,102.519997
15243,2017/1/1 12:50,960111FF01FF1009,95.440002
15258,2017/1/1 12:51,960111FF01FF1009,88.68
15287,2017/1/1 12:52,960111FF01FF1009,94.760002
15338,2017/1/1 12:55,960111FF01FF1009,99.440002
15375,2017/1/1 12:57,960111FF01FF1009,95.519997
15501,2017/1/1 13:00,960111FF01FF1009,89.199997
15523,2017/1/1 13:01,960111FF01FF1009,93.760002
15577,2017/1/1 13:04,960111FF01FF1009,106.08000200000001
15608,2017/1/1 13:06,960111FF01FF1009,102.400002
15669,2017/1/1 13:08,960111FF01FF1009,96.279999
15687,2017/1/1 13:09,960111FF01FF1009,89.239998
15710,2017/1/1 13:10,960111FF01FF1009,96.160004
15762,2017/1/1 13:13,960111FF01FF1009,102.91999799999999
15773,2017/1/1 13:13,960111FF01FF1009,109.879997
15794,2017/1/1 13:14,960111FF01FF1009,105.839996
15819,2017/1/1 13:15,960111FF01FF1009,109.360001
15863,2017/1/1 13:18,960111FF01FF1009,97.720001
15886,2017/1/1 13:19,960111FF01FF1009,100.760002
15903,2017/1/1 13:20,960111FF01FF1009,97.559998
15961,2017/1/1 13:22,960111FF01FF1009,105.279999
16042,2017/1/1 13:27,960111FF01FF1009,98.879997
16108,2017/1/1 13:29,960111FF01FF1009,94.839996
16149,2017/1/1 13:31,960111FF01FF1009,100.279999
16172,2017/1/1 13:32,960111FF01FF1009,96.68
16249,2017/1/1 13:36,960111FF01FF1009,103.559998
16265,2017/1/1 13:36,960111FF01FF1009,93.879997
16359,2017/1/1 13:40,960111FF01FF1009,100.559998
16381,2017/1/1 13:41,960111FF01FF1009,91.879997
16441,2017/1/1 13:44,960111FF01FF1009,97.68
16461,2017/1/1 13:45,960111FF01FF1009,90.959999
16531,2017/1/1 13:49,960111FF01FF1009,95.32
16574,2017/1/1 13:51,960111FF01FF1009,106.800003
16600,2017/1/1 13:53,960111FF01FF1009,112.239998
16609,2017/1/1 13:54,960111FF01FF1009,94.720001
16694,2017/1/1 13:58,960111FF01FF1009,108.639999
16714,2017/1/1 13:59,960111FF01FF1009,105.239998
16823,2017/1/1 14:01,960111FF01FF1009,94.480003
16851,2017/1/1 14:02,960111FF01FF1009,98.91999799999999
16875,2017/1/1 14:03,960111FF01FF1009,91.279999
16947,2017/1/1 14:07,960111FF01FF1009,87.599998
16963,2017/1/1 14:07,960111FF01FF1009,94.32
16996,2017/1/1 14:08,960111FF01FF1009,105.279999
17031,2017/1/1 14:09,960111FF01FF1009,95.599998
17072,2017/1/1 14:11,960111FF01FF1009,100.559998
17082,2017/1/1 14:12,960111FF01FF1009,92.839996
17099,2017/1/1 14:13,960111FF01FF1009,104.120003
17138,2017/1/1 14:16,960111FF01FF1009,99.400002
17149,2017/1/1 14:16,960111FF01FF1009,106.160004
17160,2017/1/1 14:17,960111FF01FF1009,94.760002
17209,2017/1/1 14:19,960111FF01FF1009,101.839996
17252,2017/1/1 14:21,960111FF01FF1009,90.839996
17312,2017/1/1 14:24,960111FF01FF1009,87.199997
17326,2017/1/1 14:25,960111FF01FF1009,93.879997
17331,2017/1/1 14:25,960111FF01FF1009,105.91999799999999
17377,2017/1/1 14:28,960111FF01FF1009,94.639999
17390,2017/1/1 14:28,960111FF01FF1009,99.0
17411,2017/1/1 14:29,960111FF01FF1009,102.480003
17450,2017/1/1 14:30,960111FF01FF1009,95.360001
17474,2017/1/1 14:31,960111FF01FF1009,100.120003
17482,2017/1/1 14:32,960111FF01FF1009,103.599998
17505,2017/1/1 14:33,960111FF01FF1009,114.360001
17517,2017/1/1 14:33,960111FF01FF1009,121.400002
17537,2017/1/1 14:34,960111FF01FF1009,127.800003
17574,2017/1/1 14:36,960111FF01FF1009,118.839996
17587,2017/1/1 14:36,960111FF01FF1009,112.68
17644,2017/1/1 14:39,960111FF01FF1009,102.360001
17663,2017/1/1 14:40,960111FF01FF1009,96.040001
17697,2017/1/1 14:42,960111FF01FF1009,93.0
17733,2017/1/1 14:43,960111FF01FF1009,99.720001
17757,2017/1/1 14:44,960111FF01FF1009,117.199997
17788,2017/1/1 14:46,960111FF01FF1009,109.480003
